mean_fpr,mean_tpr,std_tpr,auc_mean,auc_std
0.888888888888889,0.9585185185185185,0.05239922721134043,0.8022727272727274,0.038919079136890564
0.8989898989898991,0.9586531986531985,0.05246927864484177,0.8022727272727274,0.038919079136890564
0.9090909090909092,0.9587878787878787,0.05254234376168059,0.8022727272727274,0.038919079136890564
0.9191919191919192,0.9589225589225588,0.052618410007595005,0.8022727272727274,0.038919079136890564
0.9292929292929294,0.959057239057239,0.052697464386631816,0.8022727272727274,0.038919079136890564
0.9393939393939394,0.9591919191919193,0.052779493471702396,0.8022727272727274,0.038919079136890564
0.9494949494949496,0.9593265993265992,0.052864483415378416,0.8022727272727274,0.038919079136890564
0.9595959595959597,0.9594612794612793,0.05295241996090788,0.8022727272727274,0.038919079136890564
0.9696969696969697,0.9595959595959596,0.053043288453432876,0.8022727272727274,0.038919079136890564
0.9797979797979799,0.9597306397306398,0.0531370738513894,0.8022727272727274,0.038919079136890564
0.98989898989899,0.95986531986532,0.05323376073807045,0.8022727272727274,0.038919079136890564
1.0,1.0,0.0,0.8022727272727274,0.038919079136890564
