Time_h,8_mM,4_mM,2_mM,1_mM,0.5_mM,0.25_mM,0.125_mM,0.062_mM
27.57957957957958,16.11356500097759,18.33439060402827,13.866988958761093,15.959789686520157,14.559898937453895,13.86044611149286,13.867739511835286,15.084267036431442
27.675675675675677,16.120097040636075,18.345621937148444,13.867659731466725,15.96536865163945,14.561761506230317,13.86124536825777,13.868013915132993,15.087351392431126
27.77177177177177,16.126687664212394,18.35694524628607,13.868337745166523,15.970991636635096,14.563636101623478,13.862053691748361,13.868289921938427,15.090459891835891
27.86786786786787,16.13334359856174,18.36837041303529,13.8690239334443,15.976663250667741,14.565523784702487,13.862872293430502,13.868567653636171,15.093594994692538
27.963963963963963,16.140071570539284,18.379907318990252,13.869719229883854,15.982388102898055,14.567425616536427,13.863702384770061,13.86884723161082,15.096759161047862
28.06006006006006,16.14687830700022,18.391565845745085,13.870424568068984,15.988170802486692,14.569342658194406,13.864545177232912,13.869128777246967,15.099954850948667
28.156156156156158,16.15377053479973,18.403355874893922,13.871140881583502,15.994015958594321,14.57127597074552,13.865401882284928,13.869412411929199,15.103184524441748
28.25225225225225,16.160754980792994,18.415287288030914,13.871869104011203,15.999928180381605,14.573226615258866,13.866273711391974,13.86969825704211,15.10645064157391
28.34834834834835,16.167838371835195,18.42736996675019,13.872610168935894,16.005912077009192,14.575195652803544,13.867161876019917,13.869986433970292,15.109755662391947
28.444444444444443,16.175027434781516,18.439613792645897,13.873365009941379,16.011972257637762,14.577184144448651,13.868067587634636,13.870277064098335,15.113102046942661
28.54054054054054,16.18232889648715,18.45202864731216,13.874134560611456,16.018113331427962,14.579193151263286,13.868992057702002,13.870570268810829,15.116492255272856
28.636636636636638,16.189749483807265,18.46462441234313,13.87491975452993,16.024339907540465,14.581223734316545,13.869936497687874,13.870866169492366,15.119928747429325
28.73273273273273,16.197295923597054,18.477410969332936,13.875721525280603,16.030656595135916,14.58327695467753,13.870902119058131,13.871164887527534,15.123413983458873
28.82882882882883,16.204974942711697,18.490398199875724,13.876540806447279,16.037068003374998,14.585353873415336,13.871890133278644,13.871466544300931,15.126950423408292
28.924924924924923,16.21279326800638,18.503595985565624,13.877378531613763,16.043578741418354,14.58745555159906,13.87290175181528,13.871771261197146,15.130540527324388
29.02102102102102,16.220757626336283,18.51701420799678,13.878235634363856,16.050193418426655,14.589583050297804,13.873938186133907,13.87207915960077,15.134186755253959
29.117117117117118,16.22887474455659,18.530662748763326,13.879113048281358,16.05691664356056,14.591737430580661,13.875000647700404,13.87239036089639,15.137891567243805
29.213213213213212,16.237151349522488,18.544551489459405,13.880011706950073,16.063753025980727,14.593919753516737,13.876090347980632,13.872704986468602,15.141657423340721
29.30930930930931,16.245594168089163,18.55869031167915,13.880932543953808,16.070707174847822,14.596131080175123,13.877208498440465,13.873023157701994,15.145486783591517
29.405405405405403,16.254209927111788,18.573089097016705,13.88187649287636,16.077783699322506,14.598372471624927,13.878356310545776,13.87334499598116,15.14938210804298
29.5015015015015,16.26300535344555,18.5877577270662,13.882844487301538,16.084987208565444,14.600644988935233,13.87953499576243,13.873670622690689,15.15334585674192
29.5975975975976,16.271987173945636,18.60270608342178,13.883837460813139,16.092322311737288,14.602949693175146,13.880745765556298,13.874000159215171,15.157380489735129
29.693693693693692,16.281162115467225,18.617944047677582,13.88485634699497,16.099793617998706,14.605287645413767,13.881989831393257,13.874333726939202,15.161488467069411
29.78978978978979,16.290536904865508,18.633481501427738,13.885902079430831,16.107405736510362,14.60765990672019,13.88326840473917,13.874671447247374,15.165672248791568
29.885885885885887,16.300118268995657,18.6493283262664,13.886975591704525,16.11516327643291,14.610067538163518,13.884582697059908,13.87501344152427,15.169934294948389
29.98198198198198,16.309912934712862,18.66549440378769,13.888077817399855,16.123070846927014,14.612511600812844,13.885933919821348,13.875359831154487,15.174277065586686
