Time_h,20_mM,10_mM,5_mM,2.5_mM,1.25_mM,0.625_mM,0.156_mM
13.978978978978978,10.09624731195536,10.372452844616225,10.332742544743345,10.396500473206155,10.185639317312255,10.240919836181666,10.020168126497373
14.074074074074073,10.090633599594195,10.376585214911062,10.335310267715707,10.401480719800253,10.183074839587919,10.240417118443881,10.011968939592524
14.169169169169168,10.084853958563611,10.380839681645284,10.337953750760741,10.406608133337555,10.18043451502259,10.239899530319743,10.003527472169122
14.264264264264263,10.078922900806708,10.385205225685189,10.340665344438023,10.411869484512765,10.177724436189877,10.239368232110232,9.994865443670896
14.359359359359358,10.072854968949645,10.389670804685647,10.343437383394031,10.417251516139995,10.17495070868122,10.238824386604842,9.986004619329142
14.454454454454453,10.066664705618585,10.39422537630153,10.34626220227524,10.422740971033345,10.172119438088068,10.238269156593068,9.976966764375153
14.549549549549548,10.06036665343969,10.398857898187709,10.349132135728125,10.428324592006925,10.169236730001868,10.237703704864405,9.967773644040227
14.644644644644643,10.05397535503912,10.403557327999057,10.35203951839916,10.433989121874845,10.166308690014061,10.23712919420835,9.958447023555655
14.739739739739738,10.047505353043036,10.408312623390445,10.354976684934826,10.439721303451204,10.163341423716089,10.236546787414397,9.949008668152732
14.834834834834833,10.040971190077602,10.41311274201674,10.357935969981593,10.445507879550116,10.160341036699405,10.23595764727204,9.939480343062753
14.929929929929928,10.034387408768977,10.417946641532817,10.360909708185936,10.451335592985684,10.157313634555447,10.235362936570777,9.929883813517016
15.025025025025023,10.027768551743323,10.422803279593547,10.363890234194335,10.457191186572011,10.154265322875665,10.2347638181001,9.920240844746807
15.120120120120118,10.021129161626801,10.4276716138538,10.366869882653257,10.46306140312321,10.151202207251496,10.234161454649508,9.910573201983427
15.215215215215213,10.014483781045573,10.43254060196845,10.369840988209187,10.468932985453385,10.148130393274394,10.233557009008493,9.900902650458171
15.31031031031031,10.007846952625798,10.437399201592365,10.372795885508596,10.47479267637664,10.145055986535798,10.232951643966551,9.891250955402327
15.405405405405405,10.001233218993642,10.442236370380417,10.375726909197958,10.480627218707088,10.141985092627156,10.232346522313179,9.881639882047196
15.5005005005005,9.994657122775262,10.447041065987477,10.37862639392375,10.486423355258829,10.138923817139911,10.23174280683787,9.872091195624071
15.595595595595595,9.988133206596821,10.45180224606842,10.381486674332447,10.492167828845972,10.135878265665509,10.23114166033012,9.862626661364244
15.69069069069069,9.981676013084478,10.45650886827811,10.384300085070524,10.497847382282623,10.132854543795393,10.230544245579425,9.85326804449901
15.785785785785786,9.9753000848644,10.461149890271425,10.387058960784454,10.503448758382891,10.129858757121008,10.22995172537528,9.844037110259665
15.88088088088088,9.969019964562744,10.465714269703232,10.389755636120716,10.508958699960882,10.126897011233803,10.229365262507182,9.834955623877503
15.975975975975976,9.962850194805672,10.470190964228404,10.392382445725787,10.514363949830699,10.123975411725219,10.22878601976462,9.826045350583819
16.07107107107107,9.956804040163158,10.474569915371976,10.394932439313157,10.519652429703505,10.121099548122565,10.228215063107568,9.81732612228479
16.166166166166164,9.95088354318117,10.478849703570708,10.397404945271207,10.524822412643656,10.118270478631175,10.227652608280415,9.808800795247274
16.26126126126126,9.94508492636524,10.483033389631,10.399802548276266,10.52987754020289,10.115486911392141,10.227098430083116,9.800463421719611
16.356356356356354,9.939404362857097,10.487124072360375,10.402127860623517,10.534821499466807,10.11274753461404,10.226552299575673,9.79230797927714
16.45145145145145,9.933838025798462,10.491124850566353,10.40438349460813,10.539657977521017,10.110051036505446,10.226013987818082,9.784328445495202
16.546546546546544,9.928382088331071,10.495038823056454,10.406572062525282,10.544390661451121,10.10739610527493,10.225483265870347,9.776518797949139
16.64164164164164,9.923032723596648,10.498869088638209,10.408696176670144,10.549023238342725,10.104781429131066,10.224959904792465,9.76887301421429
16.736736736736734,9.917786104736924,10.502618746119133,10.4107584493379,10.553559395281436,10.102205696282427,10.224443675644437,9.761385071865995
16.83183183183183,9.91263840489362,10.506290894306751,10.412761492823716,10.558002819352854,10.099667594937586,10.223934349486262,9.754048948479596
16.926926926926924,9.907585797208467,10.509888632008588,10.414707919422769,10.562357197642584,10.097165813305114,10.223431697377938,9.746858621630436
17.02202202202202,9.902624454823194,10.513415058032162,10.416600341430241,10.566626217236234,10.09469903959359,10.22293549037947,9.73980806889385
17.117117117117115,9.897750550879525,10.516873271184998,10.418441371141302,10.570813565219405,10.092265962011577,10.222445499550854,9.732891267845185
17.21221221221221,9.89296025851919,10.52026637027462,10.420233620851125,10.574922928677704,10.089865268767662,10.22196149595209,9.726102196059774
17.307307307307305,9.888249750883919,10.523597454108549,10.421979702854888,10.578957994696736,10.087495648070405,10.221483250643178,9.719434831112967
17.4024024024024,9.883615201115434,10.526869621494308,10.423682229447765,10.5829224503621,10.085155788128386,10.221010534684119,9.712883150580097
17.497497497497495,9.879052782355469,10.530085971239417,10.425343812924934,10.586819982759406,10.082844377150176,10.220543119134911,9.706441132036508
17.59259259259259,9.874558667745745,10.533249602151402,10.426967065581568,10.590654278974261,10.080560103344348,10.220080775055553,9.700102753057541
17.687687687687685,9.870129030427996,10.536363613037786,10.428554599712843,10.594429026092262,10.078301654919477,10.219623273506048,9.693861991218537
17.782782782782782,9.865760043543945,10.53943110270609,10.430109027613934,10.59814791119902,10.076067720084135,10.219170385546393,9.687712824094834
17.877877877877875,9.861447880235325,10.542455169963835,10.431632961580014,10.601814621380136,10.073856987046897,10.218721882236588,9.681649229261776
17.972972972972972,9.857188713643854,10.545438913618547,10.433129013906262,10.605432843721214,10.071668144016328,10.218277534636636,9.6756651842947
18.068068068068065,9.852978716911268,10.548385432477748,10.434599796887847,10.609006265307862,10.069499879201011,10.217837113806533,9.66975466676895
18.163163163163162,9.848814063179294,10.551297825348957,10.43604792281995,10.612538573225683,10.067350880809515,10.217400390806278,9.663911654259866
18.25825825825826,9.844690925589655,10.554179191039701,10.437476003997746,10.616033454560277,10.065219837050414,10.216967136695876,9.658130124342787
18.353353353353352,9.840605477284079,10.557032628357499,10.438886652716407,10.619494596397255,10.063105436132275,10.216537122535321,9.652404054593056
18.44844844844845,9.8365538914043,10.559861236109876,10.440282481271112,10.62292568582222,10.061006366263685,10.216110119384616,9.646727422586013
18.543543543543542,9.832532341092039,10.562668113104355,10.441666101957033,10.626330409920774,10.058921315653201,10.21568589830376,9.641094205896996
18.63863863863864,9.82853699948903,10.565456358148456,10.443040127069345,10.629712455778526,10.056848972509409,10.215264230352753,9.63549838210135
18.733733733733732,9.82456403973699,10.568229070049703,10.444407168903226,10.633075510481076,10.054788025040875,10.214844886591596,9.629933928774413
18.82882882882883,9.820609634977655,10.57098934761562,10.445769839753847,10.63642326111403,10.052737161456172,10.214427638080286,9.624394823491526
18.923923923923923,9.816669958352755,10.57374028965373,10.447130751916387,10.639759394762995,10.050695069963876,10.214012255878824,9.61887504382803
19.01901901901902,9.812741180883402,10.576484994535344,10.44849251253892,10.6430875983534,10.04866043479131,10.21359851007316,9.61336856731977
19.114114114114113,9.80881902402152,10.579226468155998,10.449856637584679,10.646411524853953,10.046631096141386,10.21318596425064,9.607869363128996
19.20920920920921,9.804898206170794,10.58196751008553,10.451222208439367,10.649734751471435,10.04460301108705,10.212773721272947,9.60237138173539
19.304304304304303,9.800973310015896,10.584710891976561,10.452587977074407,10.653060845161535,10.042571881901436,10.212360821662571,9.59686857109075
